TOP_HOT_AIR_TEMP,Faulty_TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,Faulty_CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,Faulty_CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,Faulty_FEED_PUMP_FLOW
184.3,199.3,84.59999847,59.59999847,90.1999969,70.1999969,992.1011,792.1011
183.3,198.3,84.80000305,59.80000305,90.1999969,70.1999969,985.214,785.214
181.39999,196.39999,84.80000305,59.80000305,90,70,993.2685,793.2685
182.8,197.8,84.40000153,59.40000153,89.5999985,69.5999985,987.4319,787.4319
183.8,198.8,84.59999847,59.59999847,89.8000031,69.8000031,996.6537,796.6537
182.60001,197.60001,84.90000153,59.90000153,89.6999969,69.6999969,989.7665,789.7665
181,196,84.80000305,59.80000305,90.0999985,70.0999985,989.7665,789.7665
181.5,196.5,84.80000305,59.80000305,89.6999969,69.6999969,994.4358,794.4358
182.39999,197.39999,84.59999847,59.59999847,89.4000015,69.4000015,988.5992,788.5992
183.10001,198.10001,84.80000305,59.80000305,89.6999969,69.6999969,1001.323,801.323
182.39999,197.39999,84.80000305,59.80000305,90,70,975.9922,775.9922
181.10001,196.10001,84.69999695,59.69999695,89.3000031,69.3000031,987.4319,787.4319
181.7,196.7,83.90000153,58.90000153,88.9000015,68.9000015,988.5992,788.5992
182.2,197.2,83.80000305,58.80000305,89.0999985,69.0999985,990.9338,790.9338
183.89999,198.89999,84,59,89,69,982.8794,782.8794
183.2,198.2,83.80000305,58.80000305,88.9000015,68.9000015,975.9922,775.9922
183.7,198.7,84.30000305,59.30000305,89.3000031,69.3000031,985.214,785.214
184,199,84.09999847,59.09999847,89.0999985,69.0999985,978.2101,778.2101
183.8,198.8,83.80000305,58.80000305,89.0999985,69.0999985,986.3813,786.3813
181.3,196.3,84,59,88.9000015,68.9000015,980.5447,780.5447
180.60001,195.60001,84,59,88.5999985,68.5999985,972.4903,772.4903
181.5,196.5,84.30000305,59.30000305,89.3000031,69.3000031,985.214,785.214
181.2,196.2,84.09999847,59.09999847,89.0999985,69.0999985,978.2101,778.2101
181.60001,196.60001,83.80000305,58.80000305,89.1999969,69.1999969,984.0467,784.0467
183.2,198.2,84.5,59.5,89.5999985,69.5999985,989.7665,789.7665
184.2,199.2,84.40000153,59.40000153,89.6999969,69.6999969,987.4319,787.4319
183.5,198.5,84.59999847,59.59999847,89.8000031,69.8000031,980.5447,780.5447
183.2,198.2,84.40000153,59.40000153,89.9000015,69.9000015,988.5992,788.5992
181.60001,196.60001,84.59999847,59.59999847,89.8000031,69.8000031,987.4319,787.4319
180.7,195.7,84.80000305,59.80000305,89.5,69.5,990.9338,790.9338
181.60001,196.60001,84.80000305,59.80000305,89.9000015,69.9000015,990.9338,790.9338
183.2,198.2,84.80000305,59.80000305,89.5999985,69.5999985,979.3774,779.3774
183.8,198.8,84.80000305,59.80000305,90.4000015,70.4000015,982.8794,782.8794
182.39999,197.39999,85,60,90.0999985,70.0999985,986.3813,786.3813
181.39999,196.39999,84.59999847,59.59999847,89.9000015,69.9000015,981.712,781.712
181.3,196.3,84.30000305,59.30000305,89.4000015,69.4000015,981.712,781.712
183,198,84.09999847,59.09999847,88.9000015,68.9000015,985.214,785.214
183.89999,198.89999,84.09999847,59.09999847,89.1999969,69.1999969,973.6576,773.6576
183.60001,198.60001,84.59999847,59.59999847,89.6999969,69.6999969,984.0467,784.0467
181.3,196.3,84.30000305,59.30000305,88.8000031,68.8000031,984.0467,784.0467
181.10001,196.10001,83.90000153,58.90000153,88.9000015,68.9000015,1005.48,805.48
181.39999,196.39999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.2,198.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.5,198.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.7,199.7,86.09999847,61.09999847,89.5,69.5,1048.599,848.599
185,200,84.19999695,59.19999695,88.8000031,68.8000031,1054.436,854.436
184.2,199.2,83.40000153,58.40000153,88.4000015,68.4000015,1056.654,856.654
184.60001,199.60001,83.5,58.5,88.1999969,68.1999969,1052.101,852.101
184.8,199.8,83.19999695,58.19999695,88.3000031,68.3000031,1060.156,860.156
184.89999,199.89999,83.19999695,58.19999695,88.5,68.5,1055.486,855.486
185,200,83.19999695,58.19999695,88.3000031,68.3000031,1050.934,850.934
184.60001,199.60001,83.19999695,58.19999695,88.6999969,68.6999969,1061.323,861.323
184.60001,199.60001,83.59999847,58.59999847,88.9000015,68.9000015,1058.988,858.988
184.39999,199.39999,83.5,58.5,88.5,68.5,1047.432,847.432
184.2,199.2,83.59999847,58.59999847,88.5999985,68.5999985,1053.268,853.268
184.2,199.2,83.59999847,58.59999847,88.4000015,68.4000015,1052.101,852.101
185.7,200.7,83.5,58.5,88.5,68.5,1054.436,854.436
185.10001,200.10001,83.19999695,58.19999695,88.1999969,68.1999969,1061.323,861.323
184.89999,199.89999,83.19999695,58.19999695,88.1999969,68.1999969,1052.101,852.101
185.60001,200.60001,83.40000153,58.40000153,88.4000015,68.4000015,1065.875,865.875
185.60001,200.60001,83.40000153,58.40000153,88.6999969,68.6999969,1048.599,848.599
185.8,200.8,83.40000153,58.40000153,88.5999985,68.5999985,1072.879,872.879
184.60001,199.60001,83.80000305,58.80000305,89,69,1053.268,853.268
183.39999,198.39999,83.59999847,58.59999847,88.6999969,68.6999969,1058.988,858.988
183.39999,198.39999,84,59,88.4000015,68.4000015,1042.879,842.879
183.89999,198.89999,83.69999695,58.69999695,88.5,68.5,1056.654,856.654
184.60001,199.60001,83.69999695,58.69999695,88.6999969,68.6999969,1052.101,852.101
184.89999,199.89999,83.80000305,58.80000305,88.6999969,68.6999969,1067.043,867.043
185.7,200.7,84.59999847,59.59999847,90,70,1033.658,833.658
185.2,200.2,85,60,89.9000015,69.9000015,1000.156,800.156
183.60001,198.60001,84.09999847,59.09999847,89.1999969,69.1999969,971.3229,771.3229
183.3,198.3,84.19999695,59.19999695,89.0999985,69.0999985,968.9883,768.9883
184.3,199.3,84.09999847,59.09999847,88.9000015,68.9000015,959.7665,759.7665
182.7,197.7,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.1265,200.1265,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.10001,199.10001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.10001,199.10001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
186.10001,201.10001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.89999,200.89999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
187,202,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
187,202,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
186,201,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.10001,199.10001,85.542239,60.542239,90.452079,70.452079,906.7704,706.7704
182.89999,197.89999,88.09999847,63.09999847,92.5,72.5,945.9922,745.9922
183.7,198.7,86.30000305,61.30000305,90.6999969,70.6999969,949.3774,749.3774
185.7,200.7,85.59999847,60.59999847,90.6999969,70.6999969,973.6576,773.6576
184.2,199.2,85.30000305,60.30000305,89.6999969,69.6999969,987.4319,787.4319
182.8,197.8,85,60,89.0999985,69.0999985,989.7665,789.7665
183.7,198.7,84.5,59.5,89.6999969,69.6999969,992.1011,792.1011
185.39999,200.39999,84.80000305,59.80000305,89.9000015,69.9000015,1002.49,802.49
185.2,200.2,84.5,59.5,89.5999985,69.5999985,1004.825,804.825
183.7,198.7,84.59999847,59.59999847,89.5999985,69.5999985,1000.156,800.156
183.2,198.2,84.90000153,59.90000153,89.5999985,69.5999985,1001.323,801.323
185.5,200.5,84.80000305,59.80000305,89.9000015,69.9000015,985.214,785.214
185.10001,200.10001,85.19999695,60.19999695,90.0999985,70.0999985,985.214,785.214
182.8,197.8,85,60,90.1999969,70.1999969,1007.043,807.043
183.7,198.7,85.30000305,60.30000305,90.0999985,70.0999985,1010.545,810.545
185.8,200.8,85,60,90.0999985,70.0999985,1012.879,812.879
184.3,199.3,85.30000305,60.30000305,90,70,1007.043,807.043
182.7,197.7,84.59999847,59.59999847,89.8000031,69.8000031,1019.767,819.767
185.2,200.2,84.69999695,59.69999695,89.8000031,69.8000031,1014.047,814.047
184.7,199.7,85.09999847,60.09999847,89.8000031,69.8000031,1018.599,818.599
182.60001,197.60001,84.69999695,59.69999695,89.5,69.5,1004.825,804.825
184.7,199.7,84.80000305,59.80000305,89.5999985,69.5999985,1009.377,809.377
185.10001,200.10001,84.90000153,59.90000153,89.8000031,69.8000031,1014.047,814.047
182.8,197.8,84.90000153,59.90000153,89.6999969,69.6999969,1011.712,811.712
183.7,198.7,84.69999695,59.69999695,89.5999985,69.5999985,1009.377,809.377
185.39999,200.39999,85,60,89.9000015,69.9000015,1014.047,814.047
182.8,197.8,85.40000153,60.40000153,90.0999985,70.0999985,1003.658,803.658
183.7,198.7,85.5,60.5,89.9000015,69.9000015,996.6537,796.6537
185.10001,200.10001,85.19999695,60.19999695,90.3000031,70.3000031,1014.047,814.047
183.60001,198.60001,85,60,89.9000015,69.9000015,1008.21,808.21
183.3,198.3,84.5,59.5,89.3000031,69.3000031,1011.712,811.712
185.3,200.3,84.90000153,59.90000153,89.5999985,69.5999985,1007.043,807.043
182.89999,197.89999,85.09999847,60.09999847,89.8000031,69.8000031,997.821,797.821
184.10001,199.10001,84.80000305,59.80000305,89.4000015,69.4000015,995.6031,795.6031
185.3,200.3,84.69999695,59.69999695,89.0999985,69.0999985,1010.545,810.545
183,198,84.69999695,59.69999695,89.4000015,69.4000015,1008.21,808.21
184,199,84.59999847,59.59999847,89.3000031,69.3000031,1011.712,811.712
185.39999,200.39999,84.69999695,59.69999695,89.5,69.5,1017.432,817.432
182.8,197.8,84.69999695,59.69999695,89.5,69.5,1005.875,805.875
183,198,84.59999847,59.59999847,89.3000031,69.3000031,1015.214,815.214
185.60001,200.60001,84.69999695,59.69999695,89.5999985,69.5999985,1004.825,804.825
182.7,197.7,84.5,59.5,89.6999969,69.6999969,1011.712,811.712
183.10001,198.10001,84.59999847,59.59999847,89.1999969,69.1999969,1000.156,800.156
185.3,200.3,84.80000305,59.80000305,89.8000031,69.8000031,1014.047,814.047
183.60001,198.60001,84.59999847,59.59999847,89.5,69.5,1017.432,817.432
183.10001,198.10001,84.5,59.5,89.4000015,69.4000015,1009.377,809.377
185.39999,200.39999,84.5,59.5,89.4000015,69.4000015,1002.49,802.49
184.60001,199.60001,84.69999695,59.69999695,89.4000015,69.4000015,1017.432,817.432
182.7,197.7,84.5,59.5,89.3000031,69.3000031,1008.21,808.21
184.89999,199.89999,84.5,59.5,89.3000031,69.3000031,1011.712,811.712
184.7,199.7,84.59999847,59.59999847,89.9000015,69.9000015,1014.047,814.047
182.60001,197.60001,84.80000305,59.80000305,89.8000031,69.8000031,1019.767,819.767
184.5,199.5,84.69999695,59.69999695,89.8000031,69.8000031,1010.545,810.545
185,200,84.80000305,59.80000305,90.4000015,70.4000015,1015.214,815.214
182.5,197.5,85,60,90.0999985,70.0999985,1005.875,805.875
183.60001,198.60001,84.80000305,59.80000305,89.6999969,69.6999969,1009.377,809.377
185.39999,200.39999,85.30000305,60.30000305,90.1999969,70.1999969,1005.875,805.875
183.7,198.7,85.40000153,60.40000153,90.3000031,70.3000031,993.2685,793.2685
183.2,198.2,85.5,60.5,90.5,70.5,1012.879,812.879
185.3,200.3,85.5,60.5,90.6999969,70.6999969,1007.043,807.043
183.60001,198.60001,85.80000305,60.80000305,90.9000015,70.9000015,1008.21,808.21
182.60001,197.60001,85.80000305,60.80000305,90.5,70.5,1008.21,808.21
184.39999,199.39999,85.59999847,60.59999847,90.6999969,70.6999969,1009.377,809.377
184.89999,199.89999,85.80000305,60.80000305,90.4000015,70.4000015,997.821,797.821
181.89999,196.89999,85.40000153,60.40000153,90,70,1000.156,800.156
181.89999,196.89999,85.19999695,60.19999695,89.9000015,69.9000015,1012.879,812.879
184.39999,199.39999,84.59999847,59.59999847,89.6999969,69.6999969,1003.658,803.658
182.7,197.7,84.90000153,59.90000153,89.5999985,69.5999985,1008.21,808.21
181.5,196.5,84.80000305,59.80000305,89.0999985,69.0999985,1012.879,812.879
183.7,198.7,84.59999847,59.59999847,89.5,69.5,1002.49,802.49
183.5,198.5,84.69999695,59.69999695,89.5999985,69.5999985,1002.49,802.49
181.8,196.8,84.80000305,59.80000305,89.4000015,69.4000015,978.2101,778.2101
183.8,198.8,84.80000305,59.80000305,90,70,979.3774,779.3774
184.5,199.5,84.80000305,59.80000305,89.9000015,69.9000015,977.0428,777.0428
181.5,196.5,84.59999847,59.59999847,89.3000031,69.3000031,984.0467,784.0467
182.3,197.3,84.90000153,59.90000153,89.4000015,69.4000015,985.214,785.214
184.5,199.5,84.5,59.5,89.5999985,69.5999985,977.0428,777.0428
183,198,84.69999695,59.69999695,89.5999985,69.5999985,978.2101,778.2101
181.39999,196.39999,85,60,89.5999985,69.5999985,982.8794,782.8794
184.2,199.2,84.90000153,59.90000153,89.6999969,69.6999969,988.5992,788.5992
183.7,198.7,84.69999695,59.69999695,89.9000015,69.9000015,978.2101,778.2101
181.3,196.3,84.90000153,59.90000153,89.3000031,69.3000031,985.214,785.214
183.7,198.7,84.30000305,59.30000305,89.4000015,69.4000015,977.0428,777.0428
183.60001,198.60001,84.80000305,59.80000305,89.1999969,69.1999969,986.3813,786.3813
181.3,196.3,84.19999695,59.19999695,89,69,986.3813,786.3813
183.60001,198.60001,84.30000305,59.30000305,89,69,990.9338,790.9338
184.10001,199.10001,84.40000153,59.40000153,89.0999985,69.0999985,982.8794,782.8794
182,197,84.40000153,59.40000153,89.1999969,69.1999969,986.3813,786.3813
181.60001,196.60001,84.19999695,59.19999695,89.0999985,69.0999985,974.8249,774.8249
183.39999,198.39999,84.19999695,59.19999695,89.1999969,69.1999969,980.5447,780.5447
184.10001,199.10001,84.30000305,59.30000305,89.5999985,69.5999985,986.3813,786.3813
182.5,197.5,84.19999695,59.19999695,89.0999985,69.0999985,986.3813,786.3813
181.60001,196.60001,84.30000305,59.30000305,88.6999969,68.6999969,985.214,785.214
183.39999,198.39999,84.09999847,59.09999847,89.0999985,69.0999985,974.8249,774.8249
184.60001,199.60001,84.30000305,59.30000305,89.0999985,69.0999985,980.5447,780.5447
182.89999,197.89999,84.5,59.5,89.6999969,69.6999969,980.5447,780.5447
182.3,197.3,84.30000305,59.30000305,88.9000015,68.9000015,981.712,781.712
184.3,199.3,84,59,89.0999985,69.0999985,987.4319,787.4319
183.8,198.8,84.59999847,59.59999847,89.6999969,69.6999969,985.214,785.214
181.60001,196.60001,84.59999847,59.59999847,89.0999985,69.0999985,978.2101,778.2101
182.5,197.5,84.5,59.5,88.9000015,68.9000015,978.2101,778.2101
184.7,199.7,84.40000153,59.40000153,89.3000031,69.3000031,978.2101,778.2101
183,198,84.40000153,59.40000153,89.4000015,69.4000015,984.0467,784.0467
181.3,196.3,84.59999847,59.59999847,89.3000031,69.3000031,967.821,767.821
183.7,198.7,84.19999695,59.19999695,89.3000031,69.3000031,980.5447,780.5447
184.10001,199.10001,84.40000153,59.40000153,89.6999969,69.6999969,985.214,785.214
181.39999,196.39999,84.5,59.5,89.3000031,69.3000031,971.3229,771.3229
183.7,198.7,84.5,59.5,89.5,69.5,977.0428,777.0428
183.8,198.8,84.5,59.5,89.6999969,69.6999969,982.8794,782.8794
181.39999,196.39999,84.80000305,59.80000305,89.5,69.5,987.4319,787.4319
183.2,198.2,84.59999847,59.59999847,89.4000015,69.4000015,989.7665,789.7665
184.60001,199.60001,84.40000153,59.40000153,89.8000031,69.8000031,974.8249,774.8249
181.7,196.7,84.80000305,59.80000305,89.5999985,69.5999985,974.8249,774.8249
180.89999,195.89999,84.40000153,59.40000153,89.0999985,69.0999985,986.3813,786.3813
181.7,196.7,84.09999847,59.09999847,89.0999985,69.0999985,988.5992,788.5992
184.2,199.2,84.09999847,59.09999847,89.0999985,69.0999985,974.8249,774.8249
183.2,198.2,84.30000305,59.30000305,89.5,69.5,982.8794,782.8794
181.60001,196.60001,84.09999847,59.09999847,89.0999985,69.0999985,967.821,767.821
181.2,196.2,84.5,59.5,89,69,982.8794,782.8794
184.10001,199.10001,84.19999695,59.19999695,89.1999969,69.1999969,984.0467,784.0467
183.2,198.2,83.80000305,58.80000305,88.9000015,68.9000015,981.712,781.712
181.2,196.2,84,59,89.3000031,69.3000031,980.5447,780.5447
182,197,84.09999847,59.09999847,88.8000031,68.8000031,980.5447,780.5447
183,198,85.5,60.5,90.6999969,70.6999969,971.3229,771.3229
183.10001,198.10001,85.19999695,60.19999695,90.0999985,70.0999985,972.4903,772.4903
184.10001,199.10001,85.69999695,60.69999695,90.9000015,70.9000015,974.8249,774.8249
183.5,198.5,86.30000305,61.30000305,91.5,71.5,972.4903,772.4903
182.5,197.5,86.40000153,61.40000153,91.4000015,71.4000015,992.1011,792.1011
181.10001,196.10001,85.90000153,60.90000153,91.1999969,71.1999969,986.3813,786.3813
181.7,196.7,86.19999695,61.19999695,91.5,71.5,980.5447,780.5447
183.10001,198.10001,85.59999847,60.59999847,90.6999969,70.6999969,1001.323,801.323
185.10001,200.10001,85.30000305,60.30000305,90.8000031,70.8000031,1015.214,815.214
184.2,199.2,85.19999695,60.19999695,90.3000031,70.3000031,1009.377,809.377
181.8,196.8,84.69999695,59.69999695,89.8000031,69.8000031,1011.712,811.712
181.89999,196.89999,85.09999847,60.09999847,89.6999969,69.6999969,1004.825,804.825
182.2,197.2,84.80000305,59.80000305,89.6999969,69.6999969,1005.875,805.875
183,198,85.09999847,60.09999847,89.5999985,69.5999985,1010.545,810.545
185.2,200.2,85.30000305,60.30000305,89.5,69.5,1012.879,812.879
184,199,85.09999847,60.09999847,90,70,1003.658,803.658
182.7,197.7,85.30000305,60.30000305,90.6999969,70.6999969,1014.047,814.047
182.2,197.2,85.80000305,60.80000305,90.1999969,70.1999969,1012.879,812.879
182.8,197.8,85.40000153,60.40000153,90.1999969,70.1999969,1010.545,810.545
183.7,198.7,85.5,60.5,90.5,70.5,1015.214,815.214
184.2,199.2,85.59999847,60.59999847,90.5999985,70.5999985,1011.712,811.712
185.7,200.7,86,61,91.0999985,71.0999985,1011.712,811.712
184.7,199.7,85.40000153,60.40000153,91,71,1015.214,815.214
182.60001,197.60001,86,61,90.5999985,70.5999985,1010.545,810.545
182.2,197.2,85.90000153,60.90000153,91.3000031,71.3000031,1026.654,826.654
182.5,197.5,86.19999695,61.19999695,91.0999985,71.0999985,1005.875,805.875
183.60001,198.60001,86.19999695,61.19999695,91.1999969,71.1999969,1024.436,824.436
184.7,199.7,86.30000305,61.30000305,91.1999969,71.1999969,1002.49,802.49
183.60001,198.60001,85.59999847,60.59999847,90.9000015,70.9000015,1008.21,808.21
182.2,197.2,85.5,60.5,90.8000031,70.8000031,1002.49,802.49
182,197,85.09999847,60.09999847,90.3000031,70.3000031,1017.432,817.432
182,197,84.80000305,59.80000305,89.4000015,69.4000015,1011.712,811.712
182.7,197.7,85.09999847,60.09999847,89.4000015,69.4000015,1020.934,820.934
183.5,198.5,85,60,90.0999985,70.0999985,1012.879,812.879
184.39999,199.39999,85.30000305,60.30000305,90.3000031,70.3000031,1005.875,805.875
184.89999,199.89999,85.5,60.5,90.6999969,70.6999969,1005.875,805.875
182.8,197.8,85.09999847,60.09999847,89.9000015,69.9000015,1005.875,805.875
182.2,197.2,85.30000305,60.30000305,90.6999969,70.6999969,1014.047,814.047
181.8,196.8,85,60,89.9000015,69.9000015,1007.043,807.043
182.7,197.7,85.30000305,60.30000305,90.5,70.5,1015.214,815.214
183.89999,198.89999,85.09999847,60.09999847,90.4000015,70.4000015,1010.545,810.545
184.60001,199.60001,85.5,60.5,90.5999985,70.5999985,1017.432,817.432
184.89999,199.89999,85.59999847,60.59999847,91.0999985,71.0999985,1015.214,815.214
183.8,198.8,85.59999847,60.59999847,91.4000015,71.4000015,1018.599,818.599
182,197,85.80000305,60.80000305,91.0999985,71.0999985,1020.934,820.934
182,197,85.80000305,60.80000305,90.6999969,70.6999969,1014.047,814.047
182,197,86.19999695,61.19999695,91.3000031,71.3000031,1004.825,804.825
182.5,197.5,85.90000153,60.90000153,90.9000015,70.9000015,996.6537,796.6537
183.2,198.2,86,61,90.9000015,70.9000015,1001.323,801.323
184.5,199.5,85.80000305,60.80000305,91.0999985,71.0999985,997.821,797.821
185.10001,200.10001,85.90000153,60.90000153,91.5,71.5,1005.48,805.48
182.5,197.5,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
182.89999,197.89999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.60001,198.60001,85.542239,60.542239,90.452079,70.452079,970.1556,770.1556
184.60001,199.60001,87.09999847,62.09999847,91.4000015,71.4000015,1053.268,853.268
184.89999,199.89999,85.59999847,60.59999847,90.3000031,70.3000031,1049.766,849.766
184.39999,199.39999,85,60,90,70,1049.766,849.766
183.5,198.5,84.80000305,59.80000305,89.4000015,69.4000015,1045.097,845.097
182.39999,197.39999,84.40000153,59.40000153,88.8000031,68.8000031,1046.265,846.265
182.3,197.3,83.90000153,58.90000153,88.5999985,68.5999985,1046.265,846.265
183.7,198.7,83.69999695,58.69999695,88.4000015,68.4000015,1055.486,855.486
185.10001,200.10001,84,59,88.6999969,68.6999969,1062.49,862.49
184.5,199.5,83.69999695,58.69999695,89.1999969,69.1999969,1058.988,858.988
182.3,197.3,83.80000305,58.80000305,89.0999985,69.0999985,1054.436,854.436
183.8,198.8,84,59,88.8000031,68.8000031,1055.486,855.486
185.3,200.3,84.09999847,59.09999847,89,69,1052.101,852.101
